date_afran,close_afran,date_yaghoot,close_yaghoot,date_goldMofid,close_goldMofid,date_nahal,close_nahal,date_sahar,close_sahar,date_agas,close_agas,date_sarv,close_sarv,date_atlas,close_atlas
20230515,20429,20230515,18201,20230515,78120,20230515,16447,20230515,22814,20230515,135215,20230515,12060.01,20230515,44406.09
20230517,20464,20230517,18234,20230517,75554,20230517,16485,20230517,23095,20230517,137751,20230517,12213.69,20230517,44749.59
20230520,20493,20230520,18257,20230520,76463,20230520,16516,20230520,22672,20230520,136115,20230520,12158.22,20230520,44245.89
20230521,20507,20230521,18267,20230521,80322,20230521,16604,20230521,22782,20230521,137099,20230521,12242.79,20230521,44487.69
20230522,20521,20230522,18280,20230522,82088,20230522,16643,20230522,22832,20230522,138134,20230522,12322.82,20230522,44961.19
20230523,20535,20230523,18291,20230523,80372,20230523,16625,20230523,22632,20230523,139148,20230523,12375.56,20230523,45019.19
20230524,20561,20230524,18314,20230524,79631,20230524,16518,20230524,22501,20230524,140019,20230524,12395.57,20230524,45415.19
20230527,20591,20230527,18335,20230527,76944,20230527,16357,20230527,22162,20230527,137186,20230527,12247.34,20230527,44567.39
20230528,20605,20230528,18347,20230528,74873,20230528,15899,20230528,21610,20230528,132715,20230528,11829.03,20230528,43214.19
20230529,20619,20230529,18358,20230529,76877,20230529,16121,20230529,21869,20230529,133649,20230529,11879.05,20230529,43422.29
20230530,20634,20230530,18370,20230530,75935,20230530,16117,20230530,21775,20230530,134949,20230530,11981.8,20230530,43743.79
20230531,20659,20230531,18392,20230531,73950,20230531,15825,20230531,21414,20230531,132956,20230531,11834.49,20230531,43252.89
20230603,20700,20230603,18426,20230603,74098,20230603,15656,20230603,21335,20230603,133662,20230603,11919.06,20230603,43344.29
20230606,20731,20230606,18448,20230606,74181,20230606,15692,20230606,21566,20230606,134483,20230606,12035.46,20230606,43504.99
20230607,20756,20230607,18471,20230607,71746,20230607,15751,20230607,21430,20230607,134048,20230607,12003.63,20230607,43343.69
20230610,20789,20230610,18494,20230610,70966,20230610,15688,20230610,20796,20230610,128645,20230610,11529.85,20230610,41675.7
20230611,20803,20230611,18506,20230611,69069,20230611,15774,20230611,20630,20230611,129003,20230611,11524.39,20230611,41532.3
20230612,20817,20230612,18518,20230612,68007,20230612,15127,20230612,19904,20230612,124975,20230612,11394.35,20230612,40571.4
20230613,20832,20230613,18529,20230613,71402,20230613,15349,20230613,20492,20230613,126278,20230613,11438.91,20230613,40428.7
20230614,20859,20230614,18555,20230614,70970,20230614,15478,20230614,20674,20230614,128329,20230614,11658.98,20230614,41214
20230617,20888,20230617,18579,20230617,71179,20230617,15605,20230617,20609,20230617,128448,20230617,11581.68,20230617,41024.9
20230618,20902,20230618,18591,20230618,69591,20230618,15664,20230618,20534,20230618,127645,20230618,11415.27,20230618,40477
20230619,20916,20230619,18603,20230619,67944,20230619,16061,20230619,20728,20230619,127677,20230619,11553.49,20230619,40731.8
20230620,20930,20230620,18615,20230620,68789,20230620,16342,20230620,21164,20230620,128234,20230620,11501.66,20230620,40686.5
20230621,20959,20230621,18640,20230621,68308,20230621,16371,20230621,21207,20230621,129097,20230621,11578.05,20230621,41108.6
20230624,20988,20230624,18664,20230624,69477,20230624,16386,20230624,21044,20230624,128439,20230624,11530.76,20230624,41145.2
20230625,21002,20230625,18676,20230625,69583,20230625,16515,20230625,21772,20230625,129911,20230625,11636.24,20230625,41966.8
20230626,21016,20230626,18689,20230626,68992,20230626,16538,20230626,21813,20230626,130129,20230626,11608.96,20230626,41952.3
20230627,21032,20230627,18701,20230627,69108,20230627,16507,20230627,21406,20230627,129279,20230627,11515.3,20230627,41463.4
20230628,21067,20230628,18725,20230628,68887,20230628,16597,20230628,21193,20230628,128360,20230628,11382.53,20230628,40757
20230701,21091,20230701,18750,20230701,70142,20230701,16434,20230701,20941,20230701,127939,20230701,11374.35,20230701,40536.5
20230702,21105,20230702,18762,20230702,71528,20230702,16535,20230702,21057,20230702,129341,20230702,11614.42,20230702,41041.7
20230703,21119,20230703,18774,20230703,71786,20230703,16774,20230703,21413,20230703,132056,20230703,11839.94,20230703,41580.9
20230704,21133,20230704,18787,20230704,70770,20230704,17352,20230704,21958,20230704,133828,20230704,12012.72,20230704,41966.6
20230705,21168,20230705,18811,20230705,70427,20230705,17659,20230705,22176,20230705,133501,20230705,11937.24,20230705,41823.7
20230708,21189,20230708,18836,20230708,70407,20230708,17785,20230708,22311,20230708,133219,20230708,11962.71,20230708,41680.5
20230709,21203,20230709,18848,20230709,69791,20230709,17948,20230709,22683,20230709,132230,20230709,11960.89,20230709,41371.1
20230710,21217,20230710,18861,20230710,69000,20230710,17801,20230710,22701,20230710,130324,20230710,11795.38,20230710,40979.5
20230711,21231,20230711,18874,20230711,67962,20230711,17873,20230711,22355,20230711,128484,20230711,11635.34,20230711,40545.8
20230712,21267,20230712,18899,20230712,67956,20230712,17615,20230712,21841,20230712,125497,20230712,11366.16,20230712,39491.7
20230715,21288,20230715,18916,20230715,68683,20230715,17699,20230715,21970,20230715,125679,20230715,11324.33,20230715,39372.8
20230716,21302,20230716,18929,20230716,67158,20230716,17667,20230716,21794,20230716,122276,20230716,11031.52,20230716,38438.91
20230717,21316,20230717,18942,20230717,67451,20230717,17680,20230717,22001,20230717,120322,20230717,10968.77,20230717,37508.71
20230718,21330,20230718,18954,20230718,67977,20230718,17950,20230718,22485,20230718,124445,20230718,11212.48,20230718,38852.4
20230719,21366,20230719,18979,20230719,67394,20230719,18498,20230719,22852,20230719,124673,20230719,11173.38,20230719,38829.7
20230722,21387,20230722,19004,20230722,66955,20230722,18607,20230722,23128,20230722,122010,20230722,10855.1,20230722,37738.61
20230723,21401,20230723,19017,20230723,65843,20230723,18422,20230723,23088,20230723,123697,20230723,10907.84,20230723,38078.71
20230724,21415,20230724,19029,20230724,66432,20230724,18108,20230724,22812,20230724,124193,20230724,11117,20230724,38717.9
20230725,21429,20230725,19042,20230725,67674,20230725,18321,20230725,22875,20230725,123417,20230725,11017.88,20230725,38846.9
20230726,21465,20230726,19067,20230726,68858,20230726,18548,20230726,23300,20230726,122594,20230726,11058.8,20230726,38820.9
20230729,21486,20230729,19092,20230729,68718,20230729,18863,20230729,23752,20230729,122740,20230729,11033.34,20230729,38899.5
20230730,21502,20230730,19105,20230730,68683,20230730,19225,20230730,23819,20230730,120693,20230730,10822.36,20230730,38329.71
20230731,21516,20230731,19118,20230731,69392,20230731,18945,20230731,23684,20230731,121250,20230731,10863.28,20230731,38585
20230801,21538,20230801,19153,20230801,72378,20230801,18738,20230801,23766,20230801,122923,20230801,11072.44,20230801,39146.9
20230805,21580,20230805,19181,20230805,70975,20230805,18928,20230805,23969,20230805,126208,20230805,11287.96,20230805,39959.8
20230806,21593,20230806,19194,20230806,70370,20230806,19224,20230806,23996,20230806,125174,20230806,11148.82,20230806,39624.2
20230807,21608,20230807,19206,20230807,70239,20230807,19093,20230807,23510,20230807,126155,20230807,11220.66,20230807,39834.4
20230808,21623,20230808,19219,20230808,69512,20230808,18999,20230808,23437,20230808,124835,20230808,11363.43,20230808,39390.4
20230809,21658,20230809,19244,20230809,70044,20230809,19145,20230809,23900,20230809,124925,20230809,11271.59,20230809,39663.7
20230812,21681,20230812,19270,20230812,67366,20230812,18797,20230812,23604,20230812,120556,20230812,10923.3,20230812,38681.8
20230813,21696,20230813,19283,20230813,68726,20230813,18758,20230813,23686,20230813,120842,20230813,10974.23,20230813,38705.7
20230814,21711,20230814,19295,20230814,68659,20230814,19199,20230814,23730,20230814,122079,20230814,11014.24,20230814,38868.1
20230815,21727,20230815,19309,20230815,68326,20230815,18913,20230815,23520,20230815,120273,20230815,10846.92,20230815,38443.01
20230816,21763,20230816,19335,20230816,68236,20230816,19199,20230816,23309,20230816,120043,20230816,10806.9,20230816,38203.71
20230819,21784,20230819,19360,20230819,67342,20230819,18671,20230819,22967,20230819,118152,20230819,10677.77,20230819,37850.91
20230820,21799,20230820,19373,20230820,67513,20230820,18980,20230820,22818,20230820,118032,20230820,10617.75,20230820,37764.31
20230821,21814,20230821,19383,20230821,67298,20230821,18877,20230821,22798,20230821,118332,20230821,10702.33,20230821,37952.51
20230822,21830,20230822,19396,20230822,67866,20230822,18795,20230822,22683,20230822,115815,20230822,10567.74,20230822,37470.31
20230823,21867,20230823,19421,20230823,68271,20230823,18883,20230823,22905,20230823,118085,20230823,10823.27,20230823,38084.51
20230826,21888,20230826,19447,20230826,67751,20230826,19009,20230826,22918,20230826,122446,20230826,11160.65,20230826,39244.6
20230827,21903,20230827,19460,20230827,68043,20230827,18981,20230827,22846,20230827,125853,20230827,11445.28,20230827,40286.9
20230828,21918,20230828,19473,20230828,67764,20230828,18943,20230828,22984,20230828,126008,20230828,11559.86,20230828,40945.8
20230829,21934,20230829,19486,20230829,67702,20230829,18831,20230829,23039,20230829,125685,20230829,11540.76,20230829,40724.1
20230830,21969,20230830,19511,20230830,68019,20230830,18899,20230830,23438,20230830,125768,20230830,11677.17,20230830,40917.4
20230902,21990,20230902,19537,20230902,68069,20230902,18912,20230902,23791,20230902,125909,20230902,11653.52,20230902,40940.1
20230903,22006,20230903,19550,20230903,69303,20230903,18967,20230903,23859,20230903,126183,20230903,11694.44,20230903,41074.6
20230904,22022,20230904,19563,20230904,68813,20230904,19180,20230904,23738,20230904,128162,20230904,11832.67,20230904,41826.5
20230905,22066,20230905,19602,20230905,68363,20230905,19068,20230905,23798,20230905,129928,20230905,11979.08,20230905,42146
20230909,22087,20230909,19628,20230909,68749,20230909,19234,20230909,23819,20230909,127276,20230909,11816.3,20230909,41188.3
20230910,22102,20230910,19641,20230910,68361,20230910,19108,20230910,23760,20230910,127040,20230910,11622.6,20230910,41207
20230911,22117,20230911,19654,20230911,68309,20230911,19109,20230911,23910,20230911,127415,20230911,11655.34,20230911,41391.6
20230912,22133,20230912,19666,20230912,67857,20230912,19088,20230912,23912,20230912,128445,20230912,11803.57,20230912,41624.7
20230913,22183,20230913,19706,20230913,68394,20230913,19106,20230913,23950,20230913,128992,20230913,11809.02,20230913,41566
20230917,22207,20230917,19732,20230917,68162,20230917,19149,20230917,23999,20230917,129777,20230917,11864.5,20230917,41736
20230918,22222,20230918,19745,20230918,67513,20230918,19429,20230918,24465,20230918,129156,20230918,11889.96,20230918,41654.2
20230919,22237,20230919,19758,20230919,67515,20230919,19248,20230919,24561,20230919,128510,20230919,11825.39,20230919,41493.3
20230920,22274,20230920,19784,20230920,67059,20230920,19011,20230920,24563,20230920,127782,20230920,11916.33,20230920,41274.7
20230923,22306,20230923,19811,20230923,66649,20230923,18935,20230923,24821,20230923,127710,20230923,11797.2,20230923,41222.9
20230925,22328,20230925,19837,20230925,66236,20230925,18912,20230925,24994,20230925,126060,20230925,11668.07,20230925,40884.1
20230926,22344,20230926,19850,20230926,66049,20230926,18921,20230926,24813,20230926,125881,20230926,11683.53,20230926,40764
20230927,22381,20230927,19877,20230927,65749,20230927,18876,20230927,24835,20230927,125933,20230927,11619.88,20230927,40822.1
20230930,22403,20230930,19903,20230930,65111,20230930,18890,20230930,24697,20230930,125294,20230930,11603.51,20230930,40664.1
20231001,22419,20231001,19916,20231001,65481,20231001,19057,20231001,24811,20231001,123899,20231001,11484.38,20231001,40073.4
20231002,22446,20231002,19930,20231002,65576,20231002,19155,20231002,24844,20231002,124428,20231002,11533.49,20231002,40265.1
20231004,22487,20231004,19969,20231004,65333,20231004,19476,20231004,25291,20231004,124954,20231004,11543.49,20231004,40472.3
20231007,22509,20231007,19996,20231007,67074,20231007,19896,20231007,25902,20231007,123431,20231007,11448.01,20231007,40425.3
20231008,22524,20231008,20009,20231008,72093,20231008,19790,20231008,25935,20231008,119480,20231008,11052.43,20231008,39127.9
20231009,22539,20231009,20023,20231009,73527,20231009,20008,20231009,26269,20231009,121133,20231009,11048.79,20231009,39203.5
20231010,22554,20231010,20036,20231010,70298,20231010,19726,20231010,26226,20231010,122019,20231010,11190.66,20231010,39579.7
20231011,22592,20231011,20063,20231011,70143,20231011,19561,20231011,25994,20231011,122840,20231011,11177.01,20231011,39955.5
20231014,22614,20231014,20089,20231014,71196,20231014,19164,20231014,25708,20231014,120825,20231014,11059.71,20231014,39265.3
20231015,22629,20231015,20103,20231015,70444,20231015,18954,20231015,25088,20231015,121069,20231015,11009.69,20231015,39443.1
20231016,22644,20231016,20116,20231016,69175,20231016,18766,20231016,24769,20231016,123078,20231016,11188.84,20231016,39948.2
20231017,22659,20231017,20128,20231017,69747,20231017,18912,20231017,24977,20231017,123414,20231017,11261.59,20231017,40009.5
20231018,22697,20231018,20155,20231018,71227,20231018,18778,20231018,25027,20231018,121916,20231018,11087.9,20231018,39508.6
20231021,22719,20231021,20182,20231021,70440,20231021,18758,20231021,24967,20231021,123054,20231021,11147.92,20231021,39850.9
20231022,22734,20231022,20195,20231022,70832,20231022,18600,20231022,25077,20231022,123831,20231022,11239.76,20231022,40077.3
20231023,22749,20231023,20209,20231023,70840,20231023,18344,20231023,24813,20231023,122423,20231023,11119.72,20231023,39717.7
20231024,22764,20231024,20222,20231024,70869,20231024,17957,20231024,24458,20231024,121114,20231024,11082.44,20231024,39604.9
20231025,22802,20231025,20249,20231025,71324,20231025,18073,20231025,24486,20231025,121389,20231025,11032.43,20231025,39428.4
20231028,22824,20231028,20277,20231028,74334,20231028,19053,20231028,24844,20231028,117391,20231028,10675.95,20231028,38363.71
20231029,22840,20231029,20291,20231029,72554,20231029,19752,20231029,24968,20231029,119331,20231029,10754.16,20231029,38722.2
20231030,22855,20231030,20303,20231030,71890,20231030,19621,20231030,24971,20231030,121288,20231030,10921.48,20231030,39187.7
20231031,22871,20231031,20318,20231031,72482,20231031,20031,20231031,25058,20231031,121055,20231031,10890.56,20231031,39174
20231101,22909,20231101,20344,20231101,72670,20231101,21363,20231101,25934,20231101,119731,20231101,10785.99,20231101,38989.5
20231104,22931,20231104,20372,20231104,71802,20231104,22674,20231104,26642,20231104,123439,20231104,11144.28,20231104,39828.4
20231105,22947,20231105,20385,20231105,72020,20231105,22224,20231105,26283,20231105,123007,20231105,11182.47,20231105,39906.7
20231106,22963,20231106,20398,20231106,71627,20231106,22450,20231106,26141,20231106,124201,20231106,11332.52,20231106,40478.4
20231107,22978,20231107,20413,20231107,71111,20231107,22582,20231107,26067,20231107,126086,20231107,11576.23,20231107,41344.6
20231108,23017,20231108,20439,20231108,71285,20231108,22820,20231108,26099,20231108,125815,20231108,11563.5,20231108,41288.9
20231111,23039,20231111,20467,20231111,71184,20231111,23124,20231111,26429,20231111,125251,20231111,11549.85,20231111,41270.5
20231112,23056,20231112,20480,20231112,71003,20231112,22539,20231112,26291,20231112,124788,20231112,11488.93,20231112,41034.5
20231113,23072,20231113,20494,20231113,71083,20231113,22466,20231113,26270,20231113,124996,20231113,11534.4,20231113,41076.1
20231114,23088,20231114,20508,20231114,70692,20231114,22730,20231114,26586,20231114,123713,20231114,11473.47,20231114,40720.9
20231115,23127,20231115,20534,20231115,70941,20231115,22771,20231115,26359,20231115,122911,20231115,11437.09,20231115,40606
20231118,23149,20231118,20563,20231118,70672,20231118,22265,20231118,25997,20231118,122297,20231118,11444.37,20231118,40606
20231119,23166,20231119,20575,20231119,70524,20231119,22213,20231119,25974,20231119,122433,20231119,11447.1,20231119,40606
20231120,23182,20231120,20589,20231120,69934,20231120,21863,20231120,25959,20231120,121513,20231120,11379.8,20231120,40606
20231121,23198,20231121,20603,20231121,70351,20231121,21728,20231121,25992,20231121,122167,20231121,11390.72,20231121,40306
20231122,23237,20231122,20630,20231122,70486,20231122,21793,20231122,26015,20231122,122727,20231122,11430.73,20231122,40373
20231125,23260,20231125,20658,20231125,70883,20231125,22287,20231125,26465,20231125,122518,20231125,11449.82,20231125,40343
20231126,23276,20231126,20672,20231126,70773,20231126,22893,20231126,26772,20231126,122652,20231126,11452.55,20231126,40398
20231127,23293,20231127,20686,20231127,70843,20231127,22988,20231127,26660,20231127,122801,20231127,11468.92,20231127,40421
20231128,23309,20231128,20699,20231128,70784,20231128,22954,20231128,26848,20231128,123012,20231128,11521.66,20231128,40821
20231129,23348,20231129,20727,20231129,71153,20231129,22773,20231129,26759,20231129,126040,20231129,11705.36,20231129,41372
20231202,23371,20231202,20754,20231202,72370,20231202,22968,20231202,26563,20231202,128530,20231202,11947.25,20231202,42220
20231203,23387,20231203,20769,20231203,72481,20231203,22750,20231203,26518,20231203,129881,20231203,12194.6,20231203,42666
20231204,23403,20231204,20781,20231204,72663,20231204,22809,20231204,26561,20231204,130661,20231204,12263.71,20231204,42919
20231205,23419,20231205,20796,20231205,71923,20231205,22871,20231205,26550,20231205,130643,20231205,12226.42,20231205,42900
20231206,23458,20231206,20823,20231206,71680,20231206,22888,20231206,26583,20231206,130452,20231206,12199.14,20231206,42711
20231209,23481,20231209,20851,20231209,71229,20231209,22806,20231209,26623,20231209,129467,20231209,12204.6,20231209,42524
20231210,23497,20231210,20864,20231210,71367,20231210,22498,20231210,26656,20231210,130026,20231210,12180.05,20231210,42740
20231211,23513,20231211,20878,20231211,71080,20231211,22792,20231211,26701,20231211,129961,20231211,12228.24,20231211,42682
20231212,23529,20231212,20893,20231212,71045,20231212,22261,20231212,26642,20231212,129659,20231212,12240.06,20231212,42656
20231213,23568,20231213,20921,20231213,71114,20231213,22636,20231213,26740,20231213,129459,20231213,12170.04,20231213,42621
20231216,23601,20231216,20948,20231216,71310,20231216,22558,20231216,26537,20231216,130964,20231216,12280.98,20231216,42896
20231218,23624,20231218,20976,20231218,71094,20231218,22427,20231218,26510,20231218,133541,20231218,12581.08,20231218,43919
20231219,23640,20231219,20990,20231219,71044,20231219,22447,20231219,26539,20231219,133738,20231219,12521.97,20231219,43974
20231220,23680,20231220,21020,20231220,71092,20231220,22431,20231220,26439,20231220,133705,20231220,12508.33,20231220,43689
20231223,23703,20231223,21047,20231223,71734,20231223,22443,20231223,26514,20231223,133478,20231223,12521.06,20231223,43834
20231224,23719,20231224,21061,20231224,71646,20231224,22484,20231224,26494,20231224,132370,20231224,12460.13,20231224,43651
20231225,23735,20231225,21075,20231225,71407,20231225,22425,20231225,26483,20231225,132188,20231225,12457.4,20231225,43661
20231226,23751,20231226,21089,20231226,71754,20231226,22386,20231226,26420,20231226,131408,20231226,12381.02,20231226,43211
20231227,23791,20231227,21117,20231227,71925,20231227,22495,20231227,26481,20231227,131755,20231227,12372.83,20231227,43129
20231230,23814,20231230,21145,20231230,72729,20231230,22591,20231230,26861,20231230,132654,20231230,12463.77,20231230,43344
20231231,23833,20231231,21159,20231231,72648,20231231,24066,20231231,28070,20231231,132267,20231231,12401.02,20231231,43240
20240101,23849,20240101,21174,20240101,72731,20240101,24766,20240101,28509,20240101,131866,20240101,12369.19,20240101,43047
20240102,23867,20240102,21187,20240102,73601,20240102,23827,20240102,27867,20240102,131363,20240102,12303.72,20240102,42848
20240103,23907,20240103,21216,20240103,74128,20240103,23225,20240103,27658,20240103,131173,20240103,12251.89,20240103,42834
20240106,23930,20240106,21244,20240106,73784,20240106,23689,20240106,27827,20240106,131425,20240106,12275.53,20240106,42756
20240107,23948,20240107,21260,20240107,74580,20240107,24264,20240107,27754,20240107,131764,20240107,12300.99,20240107,42684
20240108,23966,20240108,21273,20240108,74665,20240108,24248,20240108,27675,20240108,131890,20240108,12418.3,20240108,42588
20240109,23984,20240109,21288,20240109,75036,20240109,23992,20240109,27306,20240109,132012,20240109,12412.84,20240109,42800
20240110,24019,20240110,21317,20240110,78144,20240110,24161,20240110,27553,20240110,133393,20240110,12540.15,20240110,43413
20240113,24042,20240113,21346,20240113,81443,20240113,25117,20240113,28069,20240113,134702,20240113,12537.43,20240113,43592
20240114,24061,20240114,21360,20240114,81598,20240114,25590,20240114,28427,20240114,135865,20240114,12586.53,20240114,44117
20240115,24080,20240115,21375,20240115,78248,20240115,25291,20240115,28077,20240115,134882,20240115,12560.16,20240115,43712
20240116,24100,20240116,21390,20240116,80202,20240116,25175,20240116,28044,20240116,134348,20240116,12500.14,20240116,43455
20240117,24135,20240117,21419,20240117,79985,20240117,25229,20240117,28123,20240117,134678,20240117,12496.5,20240117,43514
20240120,24158,20240120,21448,20240120,80291,20240120,25629,20240120,28221,20240120,133078,20240120,12431.03,20240120,42930
20240121,24177,20240121,21463,20240121,82490,20240121,25982,20240121,28617,20240121,131985,20240121,12315.54,20240121,42615
20240122,24199,20240122,21478,20240122,83066,20240122,26108,20240122,29001,20240122,131661,20240122,12315.54,20240122,42602
20240123,24218,20240123,21493,20240123,86348,20240123,26358,20240123,29406,20240123,129544,20240123,12138.21,20240123,42194
20240124,24254,20240124,21522,20240124,86525,20240124,27367,20240124,30112,20240124,130542,20240124,12209.15,20240124,42477
20240127,24278,20240127,21551,20240127,87113,20240127,28343,20240127,30772,20240127,130680,20240127,12245.52,20240127,42433
20240128,24297,20240128,21566,20240128,85456,20240128,28454,20240128,31047,20240128,130783,20240128,12352.82,20240128,42419
20240129,24316,20240129,21580,20240129,87688,20240129,29022,20240129,32173,20240129,130049,20240129,12249.16,20240129,42271
20240130,24335,20240130,21595,20240130,87240,20240130,29413,20240130,32151,20240130,128988,20240130,12237.34,20240130,42110
20240131,24371,20240131,21624,20240131,85091,20240131,28703,20240131,31234,20240131,129363,20240131,12150.04,20240131,42000
20240203,24395,20240203,21653,20240203,81683,20240203,28982,20240203,31899,20240203,129850,20240203,12182.77,20240203,42234
20240204,24414,20240204,21669,20240204,80456,20240204,29232,20240204,31938,20240204,128939,20240204,12114.57,20240204,42046
20240205,24433,20240205,21682,20240205,79616,20240205,28285,20240205,31051,20240205,129185,20240205,12076.38,20240205,41876
20240206,24452,20240206,21698,20240206,81678,20240206,28659,20240206,31480,20240206,128429,20240206,12077.29,20240206,41680
20240207,24488,20240207,21728,20240207,83694,20240207,28892,20240207,31647,20240207,128294,20240207,12104.57,20240207,41800
20240210,24527,20240210,21757,20240210,83127,20240210,29309,20240210,32161,20240210,128459,20240210,12080.92,20240210,41972
20240212,24551,20240212,21786,20240212,84649,20240212,29334,20240212,32485,20240212,127152,20240212,11992.72,20240212,41612
20240213,24570,20240213,21801,20240213,84176,20240213,29085,20240213,32193,20240213,126876,20240213,11979.08,20240213,41429
20240214,24606,20240214,21831,20240214,84024,20240214,29391,20240214,32565,20240214,126589,20240214,11860.86,20240214,41410
20240217,24630,20240217,21861,20240217,84759,20240217,29682,20240217,33090,20240217,125204,20240217,11785.38,20240217,40954
20240218,24649,20240218,21876,20240218,86051,20240218,29979,20240218,33158,20240218,126117,20240218,11869.04,20240218,41233
20240219,24668,20240219,21891,20240219,85643,20240219,30997,20240219,33759,20240219,126539,20240219,11961.8,20240219,41468
20240220,24688,20240220,21905,20240220,84254,20240220,31088,20240220,33426,20240220,126420,20240220,11953.61,20240220,41377
20240221,24727,20240221,21935,20240221,85454,20240221,29942,20240221,33001,20240221,125808,20240221,11970.89,20240221,41266
20240224,24766,20240224,21965,20240224,86263,20240224,29952,20240224,33035,20240224,125111,20240224,11845.4,20240224,41059
20240226,24790,20240226,21994,20240226,85860,20240226,30763,20240226,33610,20240226,123492,20240226,11656.25,20240226,40608
20240227,24810,20240227,22009,20240227,85569,20240227,30957,20240227,33584,20240227,123917,20240227,11621.69,20240227,40606
20240228,24851,20240228,22040,20240228,84848,20240228,30799,20240228,33639,20240228,124569,20240228,11694.44,20240228,40933
20240302,24875,20240302,22069,20240302,86768,20240302,31039,20240302,34073,20240302,129497,20240302,12019.09,20240302,42344
20240303,24894,20240303,22085,20240303,85157,20240303,30995,20240303,34213,20240303,133339,20240303,12304.63,20240303,43489
20240304,24916,20240304,22100,20240304,86642,20240304,31819,20240304,35269,20240304,130758,20240304,12210.05,20240304,42830
20240305,24938,20240305,22114,20240305,88594,20240305,33435,20240305,36363,20240305,133612,20240305,12378.29,20240305,43801
20240306,24980,20240306,22145,20240306,89117,20240306,33984,20240306,36691,20240306,133418,20240306,12359.19,20240306,44020
20240309,25002,20240309,22175,20240309,90661,20240309,35457,20240309,38096,20240309,133418,20240309,12468.31,20240309,44020
20240310,25024,20240310,22191,20240310,88170,20240310,34241,20240310,37839,20240310,131348,20240310,12441.03,20240310,43630
20240311,25046,20240311,22205,20240311,88686,20240311,33401,20240311,37208,20240311,132184,20240311,12411.93,20240311,43519
20240312,25068,20240312,22221,20240312,88426,20240312,33729,20240312,37130,20240312,131329,20240312,12441.03,20240312,43471
20240313,25108,20240313,22251,20240313,87541,20240313,33170,20240313,36459,20240313,129931,20240313,12403.75,20240313,43121
20240316,25130,20240316,22280,20240316,88192,20240316,33520,20240316,37197,20240316,129807,20240316,12379.2,20240316,42974
20240317,25152,20240317,22297,20240317,90014,20240317,33932,20240317,37834,20240317,131309,20240317,12490.14,20240317,43756
20240318,25210,20240318,22361,20240318,92803,20240318,34623,20240318,38533,20240318,134836,20240318,12788.41,20240318,44493
20240324,25280,20240324,22408,20240324,96832,20240324,35197,20240324,39234,20240324,139836,20240324,13192.17,20240324,45602
20240325,25303,20240325,22423,20240325,95037,20240325,35739,20240325,40296,20240325,138964,20240325,13222.18,20240325,45471
20240326,25325,20240326,22439,20240326,93459,20240326,35807,20240326,40526,20240326,137882,20240326,13162.16,20240326,45227
20240327,25371,20240327,22471,20240327,95759,20240327,35754,20240327,40547,20240327,138631,20240327,13216.72,20240327,45638
20240330,25418,20240330,22519,20240330,98366,20240330,35975,20240330,40532,20240330,138524,20240330,13200.35,20240330,45282
20240402,25443,20240402,22551,20240402,104263,20240402,36098,20240402,40552,20240402,136594,20240402,13018.48,20240402,44850
20240403,25488,20240403,22583,20240403,106340,20240403,35875,20240403,40079,20240403,137749,20240403,13211.27,20240403,45109
20240406,25513,20240406,22614,20240406,110764,20240406,35645,20240406,39495,20240406,136023,20240406,13031.21,20240406,44597
20240407,25535,20240407,22631,20240407,104848,20240407,37393,20240407,41095,20240407,136135,20240407,13029.39,20240407,44881
20240408,25557,20240408,22647,20240408,101737,20240408,37742,20240408,40970,20240408,137622,20240408,13197.63,20240408,45756
20240409,25605,20240409,22695,20240409,107146,20240409,37001,20240409,41021,20240409,137398,20240409,13175.8,20240409,45603
20240413,25638,20240413,22727,20240413,114534,20240413,38078,20240413,41929,20240413,132756,20240413,12812.05,20240413,44232
20240414,25663,20240414,22743,20240414,113822,20240414,38986,20240414,42864,20240414,130440,20240414,12557.43,20240414,43357
20240415,25688,20240415,22758,20240415,108652,20240415,38866,20240415,42974,20240415,133015,20240415,12736.58,20240415,44209
20240416,25713,20240416,22774,20240416,111530,20240416,39056,20240416,42843,20240416,131105,20240416,12578.35,20240416,43371
20240417,25759,20240417,22808,20240417,112539,20240417,39051,20240417,42610,20240417,133612,20240417,12807.51,20240417,44190
20240420,25784,20240420,22839,20240420,107180,20240420,38097,20240420,42125,20240420,141728,20240420,13465.89,20240420,46753
20240421,25806,20240421,22856,20240421,107681,20240421,37549,20240421,41678,20240421,141130,20240421,13614.12,20240421,47044
20240422,25829,20240422,22873,20240422,106089,20240422,37933,20240422,41996,20240422,140133,20240422,13525.91,20240422,46525
20240423,25852,20240423,22889,20240423,103132,20240423,36995,20240423,41164,20240423,139169,20240423,13441.34,20240423,45992
20240424,25893,20240424,22922,20240424,101948,20240424,36709,20240424,40750,20240424,139611,20240424,13510.45,20240424,46340
20240427,25916,20240427,22954,20240427,100015,20240427,36889,20240427,41456,20240427,139384,20240427,13508.63,20240427,46125
20240428,25939,20240428,22972,20240428,99864,20240428,36684,20240428,40898,20240428,137745,20240428,13371.31,20240428,45060
20240429,25962,20240429,22988,20240429,103589,20240429,36128,20240429,40478,20240429,137956,20240429,13389.5,20240429,45276
20240430,25986,20240430,23005,20240430,106493,20240430,35498,20240430,39636,20240430,137251,20240430,13286.74,20240430,44959
