date,asamid,asam,agas,ayar,close_overal
11/1/2022,0.000614549,-0.000140657,0.012051978,0.019426514,0.00833071
11/2/2022,0.000675507,0.006729312,-0.002406659,0.027399864,0.002406088
11/5/2022,0.001533993,0.016490362,0.044490143,0.016234235,0.034295564
11/6/2022,0.000612817,0.003361578,0.016698282,-0.02366948,0.012234945
11/7/2022,0.000551275,0.027759862,0.034479727,0.013970582,0.032972728
11/8/2022,0.000612104,0.01277444,0.000917785,-0.023673917,0.012855645
11/9/2022,0.000550634,-0.011443059,-0.002567259,0.002085387,0.004686904
11/12/2022,0.001589088,0.024186247,0.006651852,-0.003639489,0.008272347
11/13/2022,0.000671993,-0.012414403,-0.008351253,0.005619232,-0.004889446
11/14/2022,0.000549089,0.001445372,-0.008088185,0.017792057,-0.007757153
11/15/2022,0.000548787,0.003865942,0.010388753,0.013655482,0.001621637
11/16/2022,0.000609343,-0.004062915,0.003329516,-0.006285151,0.002205357
11/19/2022,0.0015828,-0.009699525,-0.020720566,-0.003839578,-0.014615256
11/20/2022,0.000608009,-0.007119836,0.012370128,0.014244107,0.008266148
11/21/2022,0.000546953,0.018197359,-0.005486924,0.001686911,0.002822883
11/22/2022,0.000607308,-0.010480963,-0.003459618,0.007301583,-0.000670253
11/23/2022,0.000546322,-0.000132538,0.00522064,-0.000776415,0.001798611
11/26/2022,0.001697696,0.013559976,-0.002225569,0.01443251,-0.001404486
11/27/2022,0.000605579,-0.01761085,-0.001466581,0.013448423,-0.00143448
11/28/2022,0.00048432,0.003653154,0.001752464,0.008811689,0.001533537
11/29/2022,0.000544504,-0.011536153,0.002438875,-0.014943244,0.004149512
11/30/2022,0.000664969,0.006151397,0.001578983,0.006013552,0.002237059
12/3/2022,0.001630653,0.001531955,-0.000261025,0.006118455,0.000245495
12/4/2022,0.000603807,0.004714328,-0.002804324,0.017327081,8.44E-05
