date,close_afran,close_yaghoot,close_goldMofid,close_nahal,close_sahar,close_agas,close_sarv,close_atlas
2023-11-04,22931,20372,71802.0,22674.0,26642.0,123439.0,11144.28,39828.4
2023-11-05,22947,20385,72020.0,22224.0,26283.0,123007.0,11182.47,39906.7
2023-11-06,22963,20398,71627.0,22450.0,26141.0,124201.0,11332.52,40478.4
2023-11-07,22978,20413,71111.0,22582.0,26067.0,126086.0,11576.23,41344.6
2023-11-08,23017,20439,71285.0,22820.0,26099.0,125815.0,11563.5,41288.9
2023-11-11,23039,20467,71184.0,23124.0,26429.0,125251.0,11549.85,41270.5
2023-11-12,23056,20480,71003.0,22539.0,26291.0,124788.0,11488.93,41034.5
2023-11-13,23072,20494,71083.0,22466.0,26270.0,124996.0,11534.4,41076.1
2023-11-14,23088,20508,70692.0,22730.0,26586.0,123713.0,11473.47,40720.9
2023-11-15,23127,20534,70941.0,22771.0,26359.0,122911.0,11437.09,40606.0
2023-11-18,23149,20563,70672.0,22265.0,25997.0,122297.0,11444.37,40606.0
2023-11-19,23166,20575,70524.0,22213.0,25974.0,122433.0,11447.1,40606.0
2023-11-20,23182,20589,69934.0,21863.0,25959.0,121513.0,11379.8,40606.0
2023-11-21,23198,20603,70351.0,21728.0,25992.0,122167.0,11390.72,40306.0
2023-11-22,23237,20630,70486.0,21793.0,26015.0,122727.0,11430.73,40373.0
2023-11-25,23260,20658,70883.0,22287.0,26465.0,122518.0,11449.82,40343.0
2023-11-26,23276,20672,70773.0,22893.0,26772.0,122652.0,11452.55,40398.0
2023-11-27,23293,20686,70843.0,22988.0,26660.0,122801.0,11468.92,40421.0
2023-11-28,23309,20699,70784.0,22954.0,26848.0,123012.0,11521.66,40821.0
2023-11-29,23348,20727,71153.0,22773.0,26759.0,126040.0,11705.36,41372.0
2023-12-02,23371,20754,72370.0,22968.0,26563.0,128530.0,11947.25,42220.0
2023-12-03,23387,20769,72481.0,22750.0,26518.0,129881.0,12194.6,42666.0
2023-12-04,23403,20781,72663.0,22809.0,26561.0,130661.0,12263.71,42919.0
2023-12-05,23419,20796,71923.0,22871.0,26550.0,130643.0,12226.42,42900.0
2023-12-06,23458,20823,71680.0,22888.0,26583.0,130452.0,12199.14,42711.0
2023-12-09,23481,20851,71229.0,22806.0,26623.0,129467.0,12204.6,42524.0
2023-12-10,23497,20864,71367.0,22498.0,26656.0,130026.0,12180.05,42740.0
2023-12-11,23513,20878,71080.0,22792.0,26701.0,129961.0,12228.24,42682.0
2023-12-12,23529,20893,71045.0,22261.0,26642.0,129659.0,12240.06,42656.0
2023-12-13,23568,20921,71114.0,22636.0,26740.0,129459.0,12170.04,42621.0
2023-12-16,23601,20948,71310.0,22558.0,26537.0,130964.0,12280.98,42896.0
2023-12-18,23624,20976,71094.0,22427.0,26510.0,133541.0,12581.08,43919.0
2023-12-19,23640,20990,71044.0,22447.0,26539.0,133738.0,12521.97,43974.0
2023-12-20,23680,21020,71092.0,22431.0,26439.0,133705.0,12508.33,43689.0
2023-12-23,23703,21047,71734.0,22443.0,26514.0,133478.0,12521.06,43834.0
2023-12-24,23719,21061,71646.0,22484.0,26494.0,132370.0,12460.13,43651.0
2023-12-25,23735,21075,71407.0,22425.0,26483.0,132188.0,12457.4,43661.0
2023-12-26,23751,21089,71754.0,22386.0,26420.0,131408.0,12381.02,43211.0
2023-12-27,23791,21117,71925.0,22495.0,26481.0,131755.0,12372.83,43129.0
2023-12-30,23814,21145,72729.0,22591.0,26861.0,132654.0,12463.77,43344.0
2023-12-31,23833,21159,72648.0,24066.0,28070.0,132267.0,12401.02,43240.0
2024-01-01,23849,21174,72731.0,24766.0,28509.0,131866.0,12369.19,43047.0
2024-01-02,23867,21187,73601.0,23827.0,27867.0,131363.0,12303.72,42848.0
2024-01-03,23907,21216,74128.0,23225.0,27658.0,131173.0,12251.89,42834.0
2024-01-06,23930,21244,73784.0,23689.0,27827.0,131425.0,12275.53,42756.0
2024-01-07,23948,21260,74580.0,24264.0,27754.0,131764.0,12300.99,42684.0
2024-01-08,23966,21273,74665.0,24248.0,27675.0,131890.0,12418.3,42588.0
2024-01-09,23984,21288,75036.0,23992.0,27306.0,132012.0,12412.84,42800.0
2024-01-10,24019,21317,78144.0,24161.0,27553.0,133393.0,12540.15,43413.0
2024-01-13,24042,21346,81443.0,25117.0,28069.0,134702.0,12537.43,43592.0
2024-01-14,24061,21360,81598.0,25590.0,28427.0,135865.0,12586.53,44117.0
2024-01-15,24080,21375,78248.0,25291.0,28077.0,134882.0,12560.16,43712.0
2024-01-16,24100,21390,80202.0,25175.0,28044.0,134348.0,12500.14,43455.0
2024-01-17,24135,21419,79985.0,25229.0,28123.0,134678.0,12496.5,43514.0
2024-01-20,24158,21448,80291.0,25629.0,28221.0,133078.0,12431.03,42930.0
2024-01-21,24177,21463,82490.0,25982.0,28617.0,131985.0,12315.54,42615.0
2024-01-22,24199,21478,83066.0,26108.0,29001.0,131661.0,12315.54,42602.0
2024-01-23,24218,21493,86348.0,26358.0,29406.0,129544.0,12138.21,42194.0
2024-01-24,24254,21522,86525.0,27367.0,30112.0,130542.0,12209.15,42477.0
2024-01-27,24278,21551,87113.0,28343.0,30772.0,130680.0,12245.52,42433.0
2024-01-28,24297,21566,85456.0,28454.0,31047.0,130783.0,12352.82,42419.0
2024-01-29,24316,21580,87688.0,29022.0,32173.0,130049.0,12249.16,42271.0
2024-01-30,24335,21595,87240.0,29413.0,32151.0,128988.0,12237.34,42110.0
2024-01-31,24371,21624,85091.0,28703.0,31234.0,129363.0,12150.04,42000.0
2024-02-03,24395,21653,81683.0,28982.0,31899.0,129850.0,12182.77,42234.0
2024-02-04,24414,21669,80456.0,29232.0,31938.0,128939.0,12114.57,42046.0
2024-02-05,24433,21682,79616.0,28285.0,31051.0,129185.0,12076.38,41876.0
2024-02-06,24452,21698,81678.0,28659.0,31480.0,128429.0,12077.29,41680.0
2024-02-07,24488,21728,83694.0,28892.0,31647.0,128294.0,12104.57,41800.0
2024-02-10,24527,21757,83127.0,29309.0,32161.0,128459.0,12080.92,41972.0
2024-02-12,24551,21786,84649.0,29334.0,32485.0,127152.0,11992.72,41612.0
2024-02-13,24570,21801,84176.0,29085.0,32193.0,126876.0,11979.08,41429.0
2024-02-14,24606,21831,84024.0,29391.0,32565.0,126589.0,11860.86,41410.0
2024-02-17,24630,21861,84759.0,29682.0,33090.0,125204.0,11785.38,40954.0
2024-02-18,24649,21876,86051.0,29979.0,33158.0,126117.0,11869.04,41233.0
2024-02-19,24668,21891,85643.0,30997.0,33759.0,126539.0,11961.8,41468.0
2024-02-20,24688,21905,84254.0,31088.0,33426.0,126420.0,11953.61,41377.0
2024-02-21,24727,21935,85454.0,29942.0,33001.0,125808.0,11970.89,41266.0
2024-02-24,24766,21965,86263.0,29952.0,33035.0,125111.0,11845.4,41059.0
2024-02-26,24790,21994,85860.0,30763.0,33610.0,123492.0,11656.25,40608.0
2024-02-27,24810,22009,85569.0,30957.0,33584.0,123917.0,11621.69,40606.0
2024-02-28,24851,22040,84848.0,30799.0,33639.0,124569.0,11694.44,40933.0
2024-03-02,24875,22069,86768.0,31039.0,34073.0,129497.0,12019.09,42344.0
2024-03-03,24894,22085,85157.0,30995.0,34213.0,133339.0,12304.63,43489.0
2024-03-04,24916,22100,86642.0,31819.0,35269.0,130758.0,12210.05,42830.0
2024-03-05,24938,22114,88594.0,33435.0,36363.0,133612.0,12378.29,43801.0
2024-03-06,24980,22145,89117.0,33984.0,36691.0,133418.0,12359.19,44020.0
2024-03-09,25002,22175,90661.0,35457.0,38096.0,133418.0,12468.31,44020.0
2024-03-10,25024,22191,88170.0,34241.0,37839.0,131348.0,12441.03,43630.0
2024-03-11,25046,22205,88686.0,33401.0,37208.0,132184.0,12411.93,43519.0
2024-03-12,25068,22221,88426.0,33729.0,37130.0,131329.0,12441.03,43471.0
2024-03-13,25108,22251,87541.0,33170.0,36459.0,129931.0,12403.75,43121.0
2024-03-16,25130,22280,88192.0,33520.0,37197.0,129807.0,12379.2,42974.0
2024-03-17,25152,22297,90014.0,33932.0,37834.0,131309.0,12490.14,43756.0
2024-03-18,25210,22361,92803.0,34623.0,38533.0,134836.0,12788.41,44493.0
2024-03-24,25280,22408,96832.0,35197.0,39234.0,139836.0,13192.17,45602.0
2024-03-25,25303,22423,95037.0,35739.0,40296.0,138964.0,13222.18,45471.0
2024-03-26,25325,22439,93459.0,35807.0,40526.0,137882.0,13162.16,45227.0
2024-03-27,25371,22471,95759.0,35754.0,40547.0,138631.0,13216.72,45638.0
2024-03-30,25418,22519,98366.0,35975.0,40532.0,138524.0,13200.35,45282.0
2024-04-02,25443,22551,104263.0,36098.0,40552.0,136594.0,13018.48,44850.0
2024-04-03,25488,22583,106340.0,35875.0,40079.0,137749.0,13211.27,45109.0
2024-04-06,25513,22614,110764.0,35645.0,39495.0,136023.0,13031.21,44597.0
2024-04-07,25535,22631,104848.0,37393.0,41095.0,136135.0,13029.39,44881.0
2024-04-08,25557,22647,101737.0,37742.0,40970.0,137622.0,13197.63,45756.0
2024-04-09,25605,22695,107146.0,37001.0,41021.0,137398.0,13175.8,45603.0
2024-04-13,25638,22727,114534.0,38078.0,41929.0,132756.0,12812.05,44232.0
2024-04-14,25663,22743,113822.0,38986.0,42864.0,130440.0,12557.43,43357.0
2024-04-15,25688,22758,108652.0,38866.0,42974.0,133015.0,12736.58,44209.0
2024-04-16,25713,22774,111530.0,39056.0,42843.0,131105.0,12578.35,43371.0
2024-04-17,25759,22808,112539.0,39051.0,42610.0,133612.0,12807.51,44190.0
2024-04-20,25784,22839,107180.0,38097.0,42125.0,141728.0,13465.89,46753.0
2024-04-21,25806,22856,107681.0,37549.0,41678.0,141130.0,13614.12,47044.0
2024-04-22,25829,22873,106089.0,37933.0,41996.0,140133.0,13525.91,46525.0
2024-04-23,25852,22889,103132.0,36995.0,41164.0,139169.0,13441.34,45992.0
2024-04-24,25893,22922,101948.0,36709.0,40750.0,139611.0,13510.45,46340.0
2024-04-27,25916,22954,100015.0,36889.0,41456.0,139384.0,13508.63,46125.0
2024-04-28,25939,22972,99864.0,36684.0,40898.0,137745.0,13371.31,45060.0
2024-04-29,25962,22988,103589.0,36128.0,40478.0,137956.0,13389.5,45276.0
2024-04-30,25986,23005,106493.0,35498.0,39636.0,137251.0,13286.74,44959.0
2024-05-01,26050,23055,104297.0,35775.0,39878.0,137682.0,13269.47,45029.0
2024-05-05,26073,23088,103536.0,35662.0,39650.0,137120.0,13215.81,44822.0
2024-05-06,26096,23104,105281.0,35252.0,39125.0,135196.0,13122.15,44411.0
2024-05-07,26120,23121,103524.0,34992.0,39042.0,135143.0,13103.96,44371.0
2024-05-08,26164,23155,101785.0,34292.0,38433.0,133976.0,13085.77,44318.0
2024-05-11,26187,23187,101024.0,32557.0,37434.0,132962.0,12963.92,43870.0
2024-05-12,26210,23204,99284.0,31148.0,36380.0,131970.0,12814.78,43676.0
2024-05-13,26233,23222,97622.0,32146.0,37072.0,129788.0,12677.47,42886.0
2024-05-14,26257,23238,97693.0,31809.0,36443.0,130075.0,12701.11,42974.0
2024-05-15,26301,23272,98301.0,32019.0,36581.0,130081.0,12773.86,43173.0
2024-05-18,26324,23304,97184.0,32815.0,37669.0,129627.0,12706.57,42700.0
2024-05-19,26347,23322,97376.0,33390.0,38557.0,126228.0,12338.28,41564.0
2024-05-21,26397,23389,97284.0,34494.0,39059.0,126385.0,12394.66,41440.0
2024-05-25,26467,23423,95132.0,34070.0,39097.0,124750.0,12250.98,40998.0
2024-05-26,26491,23440,94452.0,33588.0,38523.0,121862.0,12048.19,40013.0
2024-05-27,26514,23455,95771.0,33465.0,38436.0,122445.0,12018.18,39925.0
2024-05-28,26538,23472,99837.0,34084.0,39110.0,125915.0,12283.71,41359.0
2024-05-29,26582,23507,98881.0,33840.0,39072.0,126944.0,12330.09,42483.0
2024-06-01,26609,23540,96437.0,33759.0,39219.0,124762.0,12270.98,41481.0
2024-06-02,26656,23575,97843.0,34559.0,40476.0,124301.0,12077.29,41147.0
2024-06-05,26717,23626,97612.0,34448.0,40486.0,124350.0,12185.5,40894.0
2024-06-08,26748,23660,96329.0,34554.0,40297.0,122440.0,12007.27,40041.0
2024-06-09,26772,23678,96413.0,34234.0,39541.0,123559.0,11975.44,40365.0
2024-06-10,26795,23696,95365.0,34003.0,39326.0,126468.0,12187.32,41460.0
2024-06-11,26818,23713,95214.0,33672.0,39418.0,125187.0,12142.76,41007.0
2024-06-12,26865,23749,95037.0,33314.0,38930.0,124791.0,12120.03,40482.0
2024-06-15,26891,23783,95355.0,33091.0,38547.0,123661.0,12146.4,40192.0
2024-06-16,26928,23802,95623.0,32816.0,38589.0,123161.0,12167.31,39929.0
2024-06-18,26965,23835,95437.0,32518.0,38554.0,123014.0,11953.61,39818.0
2024-06-19,27013,23872,95554.0,31963.0,38336.0,124831.0,12122.76,40797.0
2024-06-22,27039,23907,96365.0,32209.0,38525.0,124582.0,11988.17,40515.0
2024-06-23,27062,23925,98630.0,32005.0,38325.0,125095.0,12075.47,40495.0
2024-06-24,27097,23951,100741.0,32169.0,38675.0,127200.0,12221.88,41493.0
2024-06-26,27148,23996,99324.0,31850.0,38425.0,129293.0,12320.09,42026.0
2024-06-29,27175,24030,100487.0,31778.0,38096.0,129819.0,12294.63,41640.0
2024-06-30,27200,24048,103158.0,31881.0,37770.0,126797.0,12169.13,40872.0
2024-07-01,27225,24067,102179.0,32424.0,37708.0,128131.0,12249.16,41252.0
2024-07-02,27250,24084,102420.0,32118.0,37660.0,130733.0,12387.38,41756.0
2024-07-03,27293,24120,100541.0,31753.0,37689.0,131149.0,12495.6,41962.0
2024-07-06,27319,24155,96342.0,32151.0,38109.0,140778.0,13553.19,45640.0
2024-07-07,27343,24174,98411.0,31603.0,38058.0,136018.0,13369.5,44533.0
2024-07-08,27368,24192,97564.0,32150.0,38546.0,136186.0,13176.71,43731.0
2024-07-09,27392,24210,96044.0,32126.0,38359.0,136126.0,13137.61,43475.0
2024-07-10,27435,24246,96212.0,31814.0,38134.0,135500.0,13019.39,43187.0
2024-07-13,27462,24281,95564.0,31790.0,38154.0,135986.0,12967.56,43202.0
2024-07-14,27517,24317,96776.0,31962.0,38629.0,136423.0,12997.57,43340.0
2024-07-17,27571,24371,97791.0,32115.0,38523.0,137280.0,12973.01,43338.0
2024-07-20,27598,24407,96214.0,32274.0,38415.0,136017.0,12984.83,43185.0
2024-07-21,27622,24426,96724.0,32031.0,37808.0,134909.0,12801.14,42799.0
2024-07-22,27646,24444,96547.0,32128.0,38182.0,135332.0,12758.4,42800.0
2024-07-23,27670,24461,97809.0,32186.0,38261.0,136957.0,12873.89,43026.0
2024-07-24,27716,24498,98173.0,32209.0,38107.0,136871.0,12899.35,43871.0
2024-07-27,27744,24533,98733.0,32098.0,38334.0,136958.0,12819.33,43409.0
2024-07-29,27799,24571,100744.0,32398.0,38609.0,135426.0,12601.99,42930.0
2024-07-30,27823,24589,101420.0,33024.0,39203.0,134350.0,12435.58,42581.0
2024-07-31,27869,24625,103663.0,33204.0,39058.0,127973.0,12015.45,40892.0
2024-08-03,27896,24662,106042.0,32859.0,38879.0,122683.0,11912.69,40080.0
2024-08-04,27920,24680,104030.0,33389.0,39327.0,124246.0,11998.17,40550.0
2024-08-05,27945,24698,104602.0,33046.0,39423.0,124738.0,11896.32,40387.0
2024-08-06,27970,24716,105389.0,32684.0,38821.0,124770.0,11914.51,40425.0
2024-08-10,28053,24790,102643.0,32441.0,38556.0,126834.0,12026.36,40930.0
2024-08-11,28077,24808,100572.0,32469.0,38386.0,127102.0,11988.17,40854.0
2024-08-12,28101,24827,101824.0,32171.0,38333.0,126551.0,11904.51,40194.0
2024-08-13,28125,24845,101098.0,31822.0,38246.0,126004.0,11795.38,40084.0
2024-08-14,28172,24882,100984.0,31793.0,38235.0,128524.0,12030.0,40875.0
2024-08-17,28199,24918,100726.0,31838.0,37933.0,131074.0,12030.0,41691.0
2024-08-18,28223,24937,100127.0,31603.0,38072.0,133666.0,12030.0,42454.0
2024-08-19,28248,24956,102119.0,31325.0,38045.0,131431.0,12200.0,42054.0
2024-08-20,28273,24974,102566.0,31011.0,37545.0,131049.0,12160.0,41490.0
2024-08-21,28320,25012,102274.0,30860.0,37065.0,132394.0,12230.0,41855.0
2024-08-24,28363,25058,102819.0,31619.0,37751.0,135019.0,12440.0,42656.0
2024-08-26,28405,25086,104259.0,32521.0,38234.0,133802.0,12370.0,42345.0
2024-08-27,28431,25105,103264.0,32907.0,38106.0,134348.0,12410.0,42383.0
2024-08-28,28479,25142,103521.0,32556.0,37732.0,136313.0,12530.0,42910.0
2024-08-31,28507,25178,103836.0,32785.0,38609.0,139039.0,12780.0,43767.0
2024-09-01,28559,25207,104484.0,32752.0,38818.0,137743.0,12670.0,43330.0
2024-09-03,28633,25263,104820.0,32173.0,38404.0,136702.0,12580.0,43046.0
2024-09-07,28661,25308,104029.0,32113.0,38624.0,136494.0,12540.0,43139.0
2024-09-08,28686,25327,103564.0,32072.0,38302.0,135445.0,12390.0,42547.0
2024-09-09,28712,25346,103745.0,32386.0,38538.0,137497.0,12540.0,43306.0
2024-09-10,28739,25365,104053.0,32048.0,38408.0,136794.0,12520.0,43026.0
2024-09-11,28778,25402,104803.0,32102.0,38336.0,136340.0,12510.0,42557.0
2024-09-14,28814,25440,106197.0,31900.0,38205.0,135726.0,12450.0,42476.0
2024-09-15,28840,25458,105497.0,31997.0,38482.0,134918.0,12440.0,42461.0
2024-09-16,28865,25478,105842.0,31902.0,38397.0,136009.0,12510.0,42847.0
2024-09-17,28890,25497,106496.0,31823.0,38410.0,138321.0,12740.0,43318.0
2024-09-18,28967,25545,107377.0,31799.0,37933.0,139287.0,12800.0,43395.0
2024-09-22,28992,25591,109328.0,31915.0,38004.0,138878.0,12810.0,43237.0
2024-09-23,29017,25612,110905.0,32134.0,38073.0,141249.0,12990.0,43699.0
2024-09-24,29042,25631,113377.0,32094.0,38099.0,145068.0,13330.0,44741.0
2024-09-25,29083,25671,111573.0,32320.0,38340.0,144245.0,13200.0,44472.0
2024-09-28,29120,25711,116321.0,33524.0,39821.0,142803.0,13070.0,44028.0
2024-09-29,29145,25730,113569.0,33137.0,39672.0,141394.0,13120.0,43592.0
2024-09-30,29171,25750,113876.0,33317.0,40356.0,140283.0,13010.0,43361.0
2024-10-01,29197,25770,115264.0,34049.0,43214.0,138937.0,12910.0,42950.0
2024-10-02,29237,25810,116812.0,35225.0,45891.0,137550.0,12790.0,42523.0
2024-10-05,29269,25849,117393.0,34357.0,44828.0,136248.0,12670.0,42122.0
2024-10-06,29294,25869,121932.0,34626.0,43843.0,134889.0,12550.0,41701.0
2024-10-07,29320,25890,120021.0,33660.0,41556.0,135618.0,12470.0,41728.0
2024-10-08,29345,25910,118077.0,33998.0,41639.0,136893.0,12560.0,42144.0
2024-10-09,29385,25949,117207.0,33285.0,40925.0,137828.0,12620.0,42408.0
2024-10-12,29422,25988,117340.0,33136.0,40488.0,140958.0,12890.0,43334.0
2024-10-13,29448,26010,118424.0,33507.0,40755.0,142911.0,13080.0,43638.0
2024-10-14,29474,26030,120692.0,34361.0,41309.0,139943.0,12840.0,42673.0
2024-10-15,29500,26050,119889.0,34053.0,41485.0,137001.0,12480.0,42125.0
2024-10-16,29540,26090,121864.0,34045.0,41076.0,138074.0,12530.0,42550.0
2024-10-19,29577,26129,124975.0,34546.0,41443.0,136029.0,12620.0,41984.0
2024-10-20,29605,26149,127811.0,35059.0,41810.0,133511.0,12310.0,41280.0
2024-10-21,29634,26170,127996.0,34340.0,40558.0,134231.0,12320.0,41662.0
2024-10-22,29663,26191,128248.0,34174.0,40296.0,134030.0,12220.0,41389.0
2024-10-23,29704,26231,131304.0,33356.0,39642.0,131402.0,11980.0,40509.0
2024-10-26,29745,26270,120961.0,32300.0,38902.0,135344.0,12330.0,41724.0
2024-10-27,29774,26292,123584.0,32501.0,39474.0,139404.0,12690.0,42975.0
2024-10-28,29805,26312,127405.0,32976.0,40295.0,142862.0,12920.0,44174.0
2024-10-29,29831,26332,132021.0,33064.0,40882.0,139261.0,12710.0,43531.0
2024-10-30,29874,26373,132934.0,32868.0,40491.0,141149.0,12800.0,43498.0
2024-11-02,29913,26413,131141.0,32205.0,39523.0,141033.0,12840.0,44002.0
2024-11-03,29939,26433,134801.0,32485.0,39660.0,136878.0,12520.0,42781.0
2024-11-04,29965,26454,131104.0,31834.0,38773.0,136492.0,12440.0,42896.0
2024-11-05,29991,26474,129388.0,31447.0,38562.0,138932.0,12710.0,43659.0
2024-11-06,30035,26515,132972.0,31746.0,39047.0,136495.0,12590.0,43062.0
2024-11-09,30075,26556,129372.0,31950.0,39319.0,140544.0,12960.0,44341.0
2024-11-10,30101,26577,125110.0,31968.0,39134.0,144760.0,13240.0,45546.0
2024-11-11,30127,26597,120047.0,31193.0,38088.0,144417.0,13160.0,45174.0
2024-11-12,30153,26618,121907.0,30184.0,37616.0,143755.0,13140.0,44812.0
2024-11-13,30198,26659,124832.0,30847.0,38220.0,144883.0,13300.0,45263.0
2024-11-16,30238,26699,123240.0,30600.0,38158.0,148973.0,13680.0,46574.0
2024-11-17,30264,26719,123298.0,29999.0,37598.0,147328.0,13690.0,46658.0
2024-11-18,30290,26741,123885.0,29935.0,37695.0,150527.0,13990.0,47776.0
2024-11-19,30316,26762,127229.0,30290.0,38462.0,149525.0,13880.0,47611.0
2024-11-20,30361,26803,130199.0,30400.0,39717.0,147324.0,13740.0,47245.0
2024-11-23,30400,26844,133450.0,30728.0,39911.0,150854.0,13970.0,48249.0
2024-11-24,30426,26865,130659.0,30740.0,39131.0,155260.0,14370.0,49654.0
2024-11-25,30452,26886,128038.0,30718.0,38523.0,159792.0,14780.0,51136.0
2024-11-26,30478,26906,128268.0,30930.0,38588.0,157696.0,14680.0,51007.0
2024-11-27,30523,26948,129032.0,30805.0,37965.0,157827.0,14750.0,50791.0
2024-11-30,30562,26972,131966.0,30897.0,38405.0,156000.0,14610.0,50269.0
2024-12-01,30588,26997,130014.0,30638.0,38247.0,154812.0,14480.0,50226.0
2024-12-02,30614,27024,131157.0,30473.0,38195.0,159343.0,14900.0,51673.0
2024-12-03,30643,27050,132372.0,30566.0,38135.0,161827.0,15170.0,52456.0
2024-12-04,30690,27092,132878.0,30342.0,38180.0,161986.0,15280.0,52294.0
2024-12-07,30731,27118,132169.0,30124.0,38027.0,158760.0,14960.0,51182.0
2024-12-08,30760,27144,133669.0,29837.0,37826.0,158040.0,14970.0,51211.0
2024-12-09,30789,27170,134394.0,30451.0,38755.0,162767.0,15410.0,52739.0
2024-12-10,30818,27196,136129.0,30333.0,38523.0,164289.0,15510.0,53062.0
2024-12-11,30864,27238,140085.0,31859.0,39530.0,166759.0,15690.0,53355.0
2024-12-14,30905,27264,143487.0,33680.0,41291.0,171761.0,16160.0,54955.0
2024-12-15,30934,27291,143723.0,32883.0,40468.0,176586.0,16600.0,56603.0
2024-12-16,30963,27317,145942.0,32079.0,39399.0,177309.0,16510.0,57073.0
2024-12-17,30992,27344,147496.0,32538.0,39761.0,173356.0,16280.0,55804.0
2024-12-18,31038,27386,145018.0,31747.0,39103.0,171358.0,16140.0,55310.0
2024-12-21,31082,27412,140492.0,31935.0,39024.0,176479.0,16620.0,56966.0
2024-12-22,31111,27439,138566.0,31585.0,38400.0,176508.0,16710.0,57403.0
2024-12-23,31140,27465,143032.0,31137.0,38530.0,178097.0,16940.0,58173.0
2024-12-24,31171,27492,143578.0,30847.0,38195.0,181576.0,17370.0,59646.0
2024-12-25,31217,27534,141890.0,30370.0,38187.0,178996.0,17200.0,59495.0
2024-12-28,31260,27561,145024.0,30737.0,38810.0,180131.0,17210.0,58765.0
2024-12-29,31287,27587,142115.0,30719.0,38588.0,177005.0,16740.0,58022.0
2024-12-30,31314,27614,140956.0,31309.0,38673.0,175220.0,16570.0,57493.0
2024-12-31,31341,27641,142383.0,31143.0,38265.0,177576.0,16730.0,58549.0
2025-01-01,31387,27683,142182.0,30741.0,38043.0,180321.0,16950.0,59161.0
2025-01-04,31431,27709,140164.0,30653.0,38115.0,185605.0,17450.0,60771.0
2025-01-05,31459,27737,139942.0,30490.0,37885.0,185783.0,17240.0,60978.0
2025-01-06,31486,27762,139056.0,30596.0,38015.0,186772.0,17260.0,60859.0
2025-01-07,31515,27789,141408.0,30807.0,38272.0,191643.0,17590.0,62318.0
2025-01-08,31563,27833,143499.0,31406.0,38596.0,194058.0,17620.0,63164.0
2025-01-11,31611,27869,147393.0,31892.0,38952.0,191606.0,17330.0,62743.0
2025-01-12,31639,27905,146401.0,32797.0,39946.0,186361.0,16930.0,61410.0
2025-01-13,31686,27941,147673.0,33416.0,40342.0,189399.0,17090.0,62314.0
2025-01-15,31742,27983,146295.0,34182.0,40985.0,190901.0,17410.0,62528.0
2025-01-18,31796,28011,145781.0,33411.0,40418.0,186492.0,17110.0,60802.0
2025-01-19,31825,28037,146747.0,33055.0,40426.0,187396.0,17260.0,60727.0
2025-01-20,31853,28065,147480.0,32719.0,39876.0,184384.0,17070.0,59992.0
2025-01-21,31881,28092,150171.0,33213.0,40162.0,184853.0,16870.0,59917.0
2025-01-22,31927,28134,154383.0,34055.0,40809.0,190310.0,17370.0,61712.0
2025-01-25,31971,28167,157199.0,34501.0,41426.0,192610.0,17420.0,61985.0
2025-01-26,31999,28195,158147.0,35398.0,42827.0,191324.0,17300.0,61502.0
2025-01-27,32051,28236,157419.0,35471.0,43208.0,190340.0,17190.0,60957.0
2025-01-29,32113,28295,156666.0,34956.0,42661.0,191714.0,17160.0,61217.0
2025-02-01,32151,28323,160120.0,34892.0,42387.0,187365.0,16920.0,60455.0
2025-02-02,32180,28351,162633.0,34593.0,42156.0,188388.0,17070.0,60732.0
2025-02-03,32208,28379,163352.0,35255.0,43211.0,188608.0,17100.0,60804.0
2025-02-04,32236,28407,163712.0,35064.0,42874.0,192109.0,17330.0,61515.0
2025-02-05,32280,28451,168849.0,35048.0,42831.0,189618.0,17160.0,61306.0
2025-02-09,32353,28523,185418.0,36863.0,44817.0,194309.0,17330.0,61788.0
2025-02-11,32412,28565,181346.0,37082.0,44842.0,189898.0,16940.0,60949.0
2025-02-15,32499,28638,184158.0,37132.0,44969.0,184208.0,16510.0,59529.0
2025-02-16,32536,28667,182999.0,36664.0,44315.0,178822.0,16030.0,58999.0
2025-02-17,32573,28695,185706.0,36251.0,43599.0,181517.0,16290.0,59737.0
2025-02-18,32608,28724,190168.0,36020.0,43328.0,183046.0,16420.0,59934.0
2025-02-19,32653,28769,199082.0,36955.0,44180.0,183779.0,16470.0,60320.0
2025-02-22,32692,28798,208528.0,37516.0,44657.0,181978.0,16580.0,59822.0
2025-02-23,32731,28826,199672.0,36648.0,43889.0,185873.0,16870.0,60529.0
2025-02-24,32769,28855,200596.0,36169.0,43507.0,190141.0,17240.0,62107.0
2025-02-25,32807,28882,192928.0,36144.0,43438.0,191405.0,17290.0,62541.0
2025-02-26,32852,28929,196787.0,36213.0,43287.0,188332.0,17200.0,61347.0
2025-03-01,32892,28958,187772.0,35874.0,42803.0,188958.0,17370.0,61277.0
2025-03-02,32927,28987,185625.0,35514.0,42585.0,189815.0,17470.0,61429.0
2025-03-03,32962,29015,180915.0,34809.0,41802.0,184121.0,17000.0,59595.0
2025-03-04,32997,29044,184352.0,34576.0,41587.0,183416.0,17090.0,59640.0
2025-03-05,33037,29090,180296.0,34022.0,40898.0,181922.0,16970.0,59053.0
2025-03-08,33077,29118,187988.0,34126.0,40797.0,178097.0,16800.0,57868.0
2025-03-09,33112,29148,193836.0,34491.0,41213.0,173370.0,16370.0,56913.0
2025-03-10,33147,29178,192482.0,34406.0,40677.0,176001.0,16590.0,57524.0
