config,population,generations,init_mut,high_mut,base_seed,window_index,best_fitness,generations_run,runtime_s
"pop=100,gen=50,mut=0.1",100,50,0.1,0.1,2,26,0.9,50,2.985256124999978
"pop=100,gen=50,mut=0.1",100,50,0.1,0.1,2,27,0.8475611395616388,50,2.9560040839999147
"pop=100,gen=50,mut=0.1",100,50,0.1,0.1,2,28,0.8311487104285691,50,3.0102692919999754
"pop=100,gen=50,mut=0.1",100,50,0.1,0.1,2,29,0.8571392347510662,50,2.82850954200012
"pop=100,gen=50,mut=0.1",100,50,0.1,0.1,2,30,0.8183453804940202,50,2.3491030000000137
"pop=100,gen=50,mut=0.1",100,50,0.1,0.1,2,31,0.8064105133886843,50,2.3280374170001323
"pop=100,gen=50,mut=0.1",100,50,0.1,0.1,2,32,0.8018808590665936,50,3.0505885410000246
"pop=100,gen=50,mut=0.1",100,50,0.1,0.1,2,33,0.8237900154123123,50,2.293747458000098
"pop=100,gen=50,mut=0.1",100,50,0.1,0.1,2,34,0.8175607766823808,50,2.622971916999859
"pop=100,gen=50,mut=0.1",100,50,0.1,0.1,2,35,0.8433391339433275,50,3.0432070829999702
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,0,0,0.9,18,1.690481125000133
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,0,1,0.9,18,1.6977900419999514
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,0,2,0.8125719640330125,44,2.1921320000001288
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,0,3,0.8274262597109104,70,3.051376459000039
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,0,4,0.8187082726245051,35,2.0586547499999597
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,0,5,0.8006074555464536,27,2.060547874999884
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,0,6,0.8210375131235468,22,1.926297292000072
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,0,7,0.8159300281242848,23,1.9022754580000765
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,0,8,0.8120113157199844,37,2.428128875000084
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,0,9,0.9,18,1.6929161250000107
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,0,10,0.9,18,1.6996529579998878
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,0,11,0.8477907310036352,70,3.411526374999994
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,0,12,0.8691932381440131,18,1.7987990839999384
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,0,13,0.8136986868776738,43,2.070346875000041
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,0,14,0.8322381074606546,29,2.1544045410000763
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,0,15,0.8283103931166501,21,1.824967832999846
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,0,16,0.9,18,1.6598850000000311
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,0,17,0.9,18,1.7446244160000788
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,0,18,0.8445561688195349,54,2.58717108299993
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,0,19,0.8582554789680134,27,1.9468160000001262
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,0,20,0.8008387325861372,31,2.1879272499998024
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,0,21,0.8006701478779089,30,2.1592629579999993
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,0,22,0.8019093565509475,44,2.555499707999843
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,0,23,0.8435836171567334,69,2.396290791999945
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,0,24,0.8489115265073349,47,2.191123083000093
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,0,25,0.859028771601539,70,3.0579680419998567
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,0,26,0.9,18,1.7787810830000126
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,0,27,0.8445354923783859,40,2.611204999999927
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,0,28,0.8307451809623237,46,2.3978250830000434
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,0,29,0.8565978391044404,26,1.9933410000001004
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,0,30,0.817565430801229,37,2.144999124999913
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,0,31,0.8065287702778612,21,1.8307134580002185
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,0,32,0.8021021634875829,45,2.5814929589998883
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,0,33,0.8218477131619644,48,2.0465222919999633
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,0,34,0.8177709687283122,27,1.9385665419999896
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,0,35,0.8445399702970366,28,2.1541351659998327
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,1,0,0.9,18,1.7117782079999415
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,1,1,0.9,18,1.6989102499999262
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,1,2,0.8113482037925424,63,2.507513791999827
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,1,3,0.8270083803237935,70,2.6594325000000936
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,1,4,0.8178676964926219,38,2.256639875000019
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,1,5,0.8023905225655164,22,1.8539432079999187
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,1,6,0.8222125292227416,37,2.5764343749999625
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,1,7,0.8164142172829585,33,2.1631188329999986
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,1,8,0.8117595238399133,18,1.7646697090001453
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,1,9,0.9,18,1.738839124999913
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,1,10,0.9,18,1.8507402499999444
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,1,11,0.8468208989360677,70,3.3337346250000337
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,1,12,0.8699902763231673,70,3.0636224580000544
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,1,13,0.8157863492280836,30,1.8332724159999998
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,1,14,0.8308051507558765,21,1.7974798749999081
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,1,15,0.8285220538317385,25,1.958662792000041
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,1,16,0.9,18,1.7229484169999978
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,1,17,0.9,18,1.739126083000201
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,1,18,0.8447159993403963,53,2.7191056669998943
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,1,19,0.8582041111961151,50,2.4284718339999927
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,1,20,0.8014500785799649,70,2.981690958000172
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,1,21,0.8000116917101938,18,1.7399479159998918
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,1,22,0.8022746126044991,57,2.6763934999999037
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,1,23,0.8422680191873261,70,2.751022292000016
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,1,24,0.8467584772365888,57,2.2581857499999387
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,1,25,0.8587947693681944,70,3.176420083000039
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,1,26,0.9,18,1.7263571660000707
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,1,27,0.8437832357906687,24,2.0445123750000675
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,1,28,0.8300354915027274,41,2.56008583300013
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,1,29,0.8568717341387384,39,2.3070256669998344
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,1,30,0.8180817325700471,46,2.281924083000149
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,1,31,0.8058393238284665,70,2.713287374999936
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,1,32,0.8,18,1.7926449169999614
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,1,33,0.8219872215523483,25,1.8080589999999575
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,1,34,0.8173186896546223,20,1.7609640000000581
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,1,35,0.8428793534351153,27,2.131185917000039
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,2,0,0.9,18,1.7076252920001025
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,2,1,0.9,18,1.745359457999939
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,2,2,0.8135189525949518,36,2.3272132919998967
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,2,3,0.8285844139801904,70,2.5660872500000096
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,2,4,0.8187831857048382,70,2.8666977089999364
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,2,5,0.8018693460399439,42,2.3324443750000228
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,2,6,0.8212124587358222,27,2.1461717919999046
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,2,7,0.8154651225689176,26,2.0066982089999783
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,2,8,0.8127500669446185,18,1.6084471249998842
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,2,9,0.9,18,1.7320608329998777
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,2,10,0.9,18,1.7390562089999548
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,2,11,0.8482240485649356,70,3.249955292000095
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,2,12,0.8701268360277995,47,2.563218334000112
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,2,13,0.8171442387396715,40,1.8272300000000996
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,2,14,0.831390396484412,44,2.463715165999929
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,2,15,0.8279789889202811,24,1.9842895409999528
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,2,16,0.9,18,1.6973457920000783
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,2,17,0.9,18,1.7401719160000084
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,2,18,0.844981320183255,30,2.138560790999918
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,2,19,0.8583157751723733,46,2.476713041000039
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,2,20,0.8,18,1.7489161250000507
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,2,21,0.8000144598507434,24,1.9915736670000115
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,2,22,0.8037472180471639,45,2.561040000000048
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,2,23,0.8450322592434623,70,2.686259125000106
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,2,24,0.8477072905327496,41,2.146065292000003
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,2,25,0.8499612169708155,22,1.7755172080001103
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,2,26,0.9,18,1.7279306660000202
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,2,27,0.8469359242756614,31,2.169467584000131
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,2,28,0.8321191755075678,35,2.209685249999893
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,2,29,0.8575582791834676,28,2.101999167000031
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,2,30,0.817463179715898,39,2.1350056669998594
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,2,31,0.8067314293264869,39,2.137712332999854
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,2,32,0.8,18,1.721529000000146
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,2,33,0.8226206850767058,28,1.8632639170000402
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,2,34,0.8178782549184906,22,1.7912587910000184
"pop=100,gen=70,mut=0.05",100,70,0.05,0.1,2,35,0.8429511972195599,30,2.196043624999902
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,0,0,0.9,18,2.018372083000031
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,0,1,0.9,18,2.059212916000206
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,0,2,0.8115708201673857,45,3.083278749999863
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,0,3,0.827968271623016,50,3.1158171250001487
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,0,4,0.8182938100660437,41,3.222833208999873
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,0,5,0.8019797055190852,24,2.3450079579999965
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,0,6,0.8208704504139644,27,2.5071318749999136
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,0,7,0.8170955088977878,36,2.781698416999916
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,0,8,0.8119108378062553,20,2.284812749999901
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,0,9,0.9,18,2.1041919580000013
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,0,10,0.9,18,2.0342895000001135
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,0,11,0.8474653027713279,50,3.725990333000027
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,0,12,0.8699802106387845,42,3.412174084000071
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,0,13,0.8126469181833836,25,2.224505249999993
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,0,14,0.8329509791469174,45,3.264911624999968
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,0,15,0.8291257930536209,28,2.4538312920001317
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,0,16,0.9,18,1.9947810000001027
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,0,17,0.9,18,2.115009500000042
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,0,18,0.8447632571161536,34,2.871738166000114
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,0,19,0.8578940145670966,42,3.3225850840001385
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,0,20,0.8013353394057219,49,3.8300586249999924
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,0,21,0.8002742062542205,18,2.1109919169998648
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,0,22,0.8036703055234677,50,3.2307951669999966
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,0,23,0.842207849128693,50,3.014198583000052
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,0,24,0.8499333613503897,50,3.137587124999982
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,0,25,0.855910735215282,50,3.2740970840000045
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,0,26,0.9,18,2.08444770899996
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,0,27,0.8453383512073208,39,3.110414750000018
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,0,28,0.8307147827791994,28,2.7201676669999415
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,0,29,0.8572206399630635,33,2.8133162920000814
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,0,30,0.8173234208928698,50,2.5665028329999586
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,0,31,0.8077917594751052,41,2.807053958000097
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,0,32,0.8015746481135049,22,2.392996250000124
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,0,33,0.8239721455885827,50,2.6684467910001786
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,0,34,0.8178185093043282,27,2.353740791999826
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,0,35,0.8417301519369369,18,2.2191562079999585
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,1,0,0.9,18,2.1034959579999395
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,1,1,0.9,18,2.0741919580000285
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,1,2,0.8125636690339869,44,2.780051374999857
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,1,3,0.8285135600495561,50,2.857905999999957
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,1,4,0.8185574436923145,34,2.5706112499999563
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,1,5,0.8017936086428429,35,2.5474502499998835
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,1,6,0.8222644804317083,48,3.4461672089998956
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,1,7,0.8174037092605565,28,2.6068502090001857
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,1,8,0.8118334536866879,24,2.397975666000093
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,1,9,0.9,18,2.0673492910000277
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,1,10,0.9,18,2.0213040840001213
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,1,11,0.8479011943381157,43,3.4536259999999857
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,1,12,0.8702201026202387,28,2.648449625000012
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,1,13,0.816943033687039,50,2.76346079200016
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,1,14,0.8327361503239383,50,3.236009124999782
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,1,15,0.8276007304854593,34,2.6278322919999937
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,1,16,0.9,18,2.003383499999927
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,1,17,0.9,18,2.085903916999996
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,1,18,0.8443566578151946,50,3.5363005420001627
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,1,19,0.8579179508329249,35,2.775504417000093
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,1,20,0.8012764615954319,41,3.1855357499998718
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,1,21,0.8007348476254702,50,3.8282182499999635
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,1,22,0.8035176040549581,50,3.4657373749998897
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,1,23,0.8462269056822725,50,2.587332874999902
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,1,24,0.8484706343016706,50,3.041778375000149
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,1,25,0.8540901765084309,21,2.0884561249999933
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,1,26,0.9,18,2.056701125000018
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,1,27,0.8436023037639215,36,3.109311625000146
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,1,28,0.8316530969228113,50,3.564252083000156
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,1,29,0.857419657289906,46,3.429404624999961
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,1,30,0.8171185009022965,47,2.831178832999967
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,1,31,0.8069665851541007,26,2.3893780420000894
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,1,32,0.8001977654306397,21,2.322460500000034
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,1,33,0.8222953922900675,49,2.5571532500000558
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,1,34,0.8176868237503034,19,2.0776566669999283
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,1,35,0.8426786315603599,20,2.2850121670001045
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,2,0,0.9,18,2.0216583339999943
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,2,1,0.9,18,2.057191542000055
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,2,2,0.8119386551633839,45,2.912962708000123
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,2,3,0.8279758104717383,50,3.337099999999964
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,2,4,0.8187032461740866,50,3.442114332999836
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,2,5,0.8004901387833679,33,2.8804771249999703
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,2,6,0.8232119318318379,50,3.5516564160000144
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,2,7,0.8158007987070107,34,2.5125107500000468
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,2,8,0.8117577615561395,50,3.5718022499997915
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,2,9,0.9,18,2.0841276250000647
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,2,10,0.9,18,2.042680125000061
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,2,11,0.8481465839398129,50,4.037475249999943
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,2,12,0.8701036227292344,41,3.404546208000056
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,2,13,0.8155473891520708,36,2.419528041999911
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,2,14,0.8316052088510257,28,2.543935749999946
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,2,15,0.8283372960748623,24,2.4277542919999178
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,2,16,0.9,18,2.1960283329999584
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,2,17,0.9,18,2.1113723339999524
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,2,18,0.842965303233548,28,2.7024619170001642
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,2,19,0.8586690380226152,50,3.592280874999915
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,2,20,0.8008885290501312,48,3.5964855830000033
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,2,21,0.8002938151274299,18,2.1452929999998105
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,2,22,0.802814375697733,50,3.508299916999931
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,2,23,0.845465517549406,50,2.909616625000126
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,2,24,0.8490661407586736,44,2.894607124999993
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,2,25,0.8493996551018278,50,3.096507499999916
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,2,26,0.9,18,2.2074249160000363
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,2,27,0.8459022683762037,44,3.4051579590000074
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,2,28,0.8306319609542447,38,3.1424551249999695
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,2,29,0.856205068718508,26,2.5894443749998572
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,2,30,0.8161299957884844,42,3.2058906659999593
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,2,31,0.8064375073378426,24,2.5952719160000015
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,2,32,0.8,18,2.110005084000022
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,2,33,0.8223559460293828,38,2.393712583000024
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,2,34,0.8178598995730697,48,3.313919541999894
"pop=150,gen=50,mut=0.05",150,50,0.05,0.1,2,35,0.8433368667948038,18,2.206449125000063
